bt_close_price,bt_close_ts,bt_entry,bt_fill_ts,bt_last_trail_sl,bt_last_trail_source,bt_last_trail_ts,bt_pd_fallback_used,bt_pd_fib_382,bt_pd_fib_618,bt_pd_fill_h,bt_pd_fill_l,bt_pd_h,bt_pd_l,bt_pd_outside_range,bt_pd_pending_h,bt_pd_pending_l,bt_pd_pending_round2_changed,bt_pd_pending_round2_h,bt_pd_pending_round2_l,bt_pd_round2_changed,bt_pd_round2_h,bt_pd_round2_l,bt_pnl,bt_reason,bt_s14_family,bt_scale_out_1_pnl,bt_scale_out_2_pnl,bt_scale_out_3_pnl,bt_scale_out_4_pnl,bt_side,bt_sl_guard_group,bt_sl_guard_trigger_tf,bt_trail_count,bt_trail_path,close_price_diff,entry_diff,gap_reason,live_close_price,live_close_ts,live_close_vs_trail_sl_diff,live_entry,live_entry_comment,live_fill_ts,live_last_trail_sl,live_last_trail_source,live_last_trail_ts,live_pnl,live_reason,live_s14_family,live_scale_out_1_pnl,live_scale_out_2_pnl,live_scale_out_3_pnl,live_scale_out_4_pnl,live_side,live_sl_guard_activate_ts,live_sl_guard_close_ts,live_sl_guard_count,live_sl_guard_group,live_sl_guard_request_price,live_sl_guard_spread,live_sl_guard_trigger_candidates,live_sl_guard_trigger_tf,live_ticket,live_trail_count,live_trail_path,match_quality,match_score,nearest_bt_entry,nearest_bt_entry_diff,nearest_bt_fill_ts,nearest_bt_reason,nearest_bt_time_diff_min,nearest_live_entry,nearest_live_entry_diff,nearest_live_fill_ts,nearest_live_reason,nearest_live_time_diff_min,nearest_raw_replay_cancel_age_bars,nearest_raw_replay_cancel_bar_high,nearest_raw_replay_cancel_bar_low,nearest_raw_replay_cancel_bar_touched_entry,nearest_raw_replay_cancel_bars,nearest_raw_replay_cancel_reason,nearest_raw_replay_close_type,nearest_raw_replay_detect_time_raw,nearest_raw_replay_entry,nearest_raw_replay_entry_diff,nearest_raw_replay_entry_ts,nearest_raw_replay_final_gap_bot,nearest_raw_replay_final_gap_top,nearest_raw_replay_gap_bot,nearest_raw_replay_gap_top,nearest_raw_replay_parallel_tfs,nearest_raw_replay_pattern,nearest_raw_replay_pd_fallback_used,nearest_raw_replay_pd_fib_382,nearest_raw_replay_pd_fib_618,nearest_raw_replay_pd_h,nearest_raw_replay_pd_l,nearest_raw_replay_pd_outside_range,nearest_raw_replay_sl_guard_count,nearest_raw_replay_sl_guard_key,nearest_raw_replay_sl_guard_scope,nearest_raw_replay_sl_guard_since,nearest_raw_replay_sl_guard_swing_ref,nearest_raw_replay_sweep_scan_age_min,nearest_raw_replay_sweep_scan_expiry_min,nearest_raw_replay_sweep_scan_price,nearest_raw_replay_sweep_scan_state,nearest_raw_replay_sweep_scan_tf,nearest_raw_replay_sweep_scan_time,nearest_raw_replay_sweep_scan_ts,nearest_raw_replay_tf,nearest_raw_replay_time_diff_min,pnl_diff,s14_family_mismatch,status,time_diff_min
4326.42,2026-06-08 08:55:00,4325.15,2026-06-08 08:51:00,,,,False,4311.3,4318.3,4329.62,4299.98,4329.62,4299.98,False,4329.62,4299.98,H,4329.62,4299.98,L,4329.62,4319.37,-1.27,PD_FILL_FAIL,,,,,,SELL,,,,,-2.2,0.48,LIVE_HISTORICAL_TREND_SKIP_DRIFT,4324.22,2026-06-08 07:06:34,,4324.67,M1_S3_G,2026-06-08 07:06:24,,,,1.8399999999999999,Fill Trend Reche,,0.46,0.46,0.46,0.46,SELL,,,,,,,,,539045067,,,LOOSE,1046.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.11,False,MISMATCH,104.6
4498.94,2026-05-29 02:13:00,4502.08,2026-05-29 02:00:00,,,,False,4500.53,4501.7,4503.59,4498.64,4503.59,4498.64,False,4503.59,4498.64,,,,H,4503.73,4498.64,3.14,TP,,,,,,SELL,,,,,-2.0,2.46,CLOSE_BUCKET_DIFF,4496.9425,2026-05-29 04:07:35,,4499.62,M15_S3_G_DOJI,2026-05-29 03:46:49,,,,10.71,[sl 4497.05],,2.03,3.54,2.57,2.57,SELL,,,,,,,,,534217418,,,LOOSE,1070.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.57,False,MISMATCH,106.82
4465.14,2026-06-03 14:03:00,4459.04,2026-06-03 13:53:00,,,,False,4459.06,4461.38,4465.14,4455.3,4465.14,4455.3,False,4465.14,4455.3,,,,,,,6.1,TP,,,,,,BUY,,,,,-9.2,2.58,LIVE_HISTORICAL_TREND_SKIP_DRIFT,4455.94,2026-06-03 15:41:18,,4456.46,M1_S3_G_DOJI,2026-06-03 15:41:16,,,,-1.96,Fill Trend Reche,,-0.49,-0.49,-0.49,-0.49,BUY,,,,,,,,,536804440,,,LOOSE,1085.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.06,False,MISMATCH,108.27
4528.12,2026-05-29 18:26:00,4532.3,2026-05-29 18:24:00,,,,False,4533.63,4536.23,4540.45,4529.41,4540.45,4529.41,False,4540.45,4529.41,,,,,,,-4.18,SL,,,,,,BUY,,,,,1.86,3.05,PNL_DIFF_SAME_BUCKET,4529.98,2026-05-29 20:20:01,,4529.25,M1_S3_R,2026-05-29 20:12:22,,,,2.9200000000000004,[sl 4529.31],,2.74,0.06,0.06,0.06,BUY,,,,,,,,,534667704,,,LOOSE,1086.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,False,MISMATCH,108.37
4554.49,2026-05-30 02:00:00,4558.61,2026-05-30 01:40:00,,,,False,4559.95,4565.1,4573.43,4551.62,4573.43,4551.62,False,4573.43,4551.62,,,,H,4561.67,4551.62,-4.12,PD_FILL_FAIL,,,,,,BUY,,,,,-7.51,4.45,CLOSE_LIFECYCLE_PD,4546.98,2026-05-30 03:50:42,,4554.16,M5_S3_R,2026-05-30 03:30:42,,,,-28.72,[sl 4546.98],,-7.18,-7.18,-7.18,-7.18,BUY,,,,,,,,,535039718,,,LOOSE,1111.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.6,False,MISMATCH,110.7
4509.64,2026-06-01 11:49:00,4513.21,2026-06-01 10:56:00,,,,False,4515.29,4518.66,4524.12,4509.83,4524.12,4509.83,False,4524.12,4509.83,,,,H,4519.68,4509.83,-3.57,SL,,,,,,BUY,,,,,7.01,4.08,CLOSE_LIFECYCLE_PD,4516.65,2026-06-01 13:09:27,,4517.29,M1_S3_R,2026-06-01 13:09:24,,,,-2.0,PD Zone fill che,,-0.5,-0.5,-0.5,-0.5,BUY,,,,,,,,,535333673,,,LOOSE,1338.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.57,False,MISMATCH,133.4
4472.5,2026-06-01 23:50:00,4468.95,2026-06-01 23:46:00,,,,False,4466.61,4468.67,4472.02,4463.26,4472.02,4463.26,False,4472.02,4463.26,,,,L,4472.02,4467.47,-3.55,PD_FILL_FAIL,,,,,,SELL,,,,,-7.58,4.08,CLOSE_LIFECYCLE_PD,4464.92,2026-06-01 21:29:07,,4464.87,M1_S3_R_DOJI,2026-06-01 21:29:07,,,,0.32,PD Zone fill che,,0.08,0.08,0.08,0.08,SELL,,,,,,,,,535672229,,,LOOSE,1372.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.87,False,MISMATCH,136.88
4446.95,2026-06-04 05:57:00,4450.76,2026-06-04 05:57:00,,,,True,4430.27,4434.18,4440.5,4423.95,4440.5,4423.95,True,4440.5,4423.95,L,4449.84,4446.95,L,4440.5,4434.93,3.81,TP,,,,,,SELL,,,,,3.09,0.8,CLOSE_LIFECYCLE_PD,4450.04,2026-06-04 08:26:06,,4449.96,M1_S3_G,2026-06-04 08:26:02,,,,0.08,PD Zone fill che,,0.02,0.02,0.02,0.02,SELL,,,,,,,,,537288732,,,LOOSE,1491.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.73,False,MISMATCH,149.03
4509.69,2026-06-01 17:47:00,4505.41,2026-06-01 17:41:00,,,,False,4500.21,4502.7,4506.71,4496.2,4506.71,4496.2,False,4506.71,4496.2,L,4502.1,4496.2,L,4506.71,4503.11,-4.28,SL,,,,,,SELL,,,,,-2.43,0.72,CLOSE_LIFECYCLE_PD,4507.26,2026-06-01 15:03:22,,4506.13,M5_S3_G,2026-06-01 15:03:19,,,,-4.2,PD Zone fill che,,-1.05,-1.05,-1.05,-1.05,SELL,,,,,,,,,535388607,,,LOOSE,1577.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,False,MISMATCH,157.68
4450.35,2026-06-03 19:35:00,4454.73,2026-06-03 19:26:00,,,,True,4460.51,4463.39,4468.07,4455.83,4468.07,4455.83,True,4468.07,4455.83,L,4462.33,4453.31,H,4462.36,4455.83,-4.38,SL,,,,,,BUY,,,,,0.61,1.73,PNL_DIFF_SAME_BUCKET,4450.96,2026-06-03 16:51:39,,4456.46,M1_S3_R,2026-06-03 16:48:05,,,,-21.6,[sl 4450.96],,-5.4,-5.4,-5.4,-5.4,BUY,,,,,,,,,536844273,,,LOOSE,1580.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.22,False,MISMATCH,157.92
4478.45,2026-06-04 15:30:00,4456.15,2026-06-03 13:30:00,4478.45,M5,,True,4492.48,4511.2,4541.48,4462.2,4541.48,4462.2,True,4541.48,4462.2,H,4512.92,4489.26,H,4496.69,4462.2,22.3,SL,,,,,,BUY,,,1,M5 4478.45,-24.37,2.07,LIVE_HISTORICAL_TREND_SKIP_DRIFT,4454.08,2026-06-03 16:19:58,,4454.08,M1_S3_G,2026-06-03 16:17:37,,,,0.08,Fill Trend Reche,,0.02,0.02,0.02,0.02,BUY,,,,,,,,,536824799,,,LOOSE,1678.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.22,False,MISMATCH,167.62
4532.85,2026-05-29 16:45:00,4527.55,2026-05-29 16:28:00,,,,False,4517.74,4522.56,4530.35,4509.95,4530.35,4509.95,False,4530.35,4509.95,,,,L,4530.35,4522.15,-5.3,SL,,,,,,SELL,,,,,-1.3,3.84,CLOSE_LIFECYCLE_PD,4531.55,2026-05-29 19:19:39,,4531.39,M1_S3_R,2026-05-29 19:19:38,,,,-0.64,PD Zone fill che,,-0.16,-0.16,-0.16,-0.16,SELL,,,,,,,,,534631511,,,LOOSE,1720.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.66,False,MISMATCH,171.63
4503.1,2026-05-29 09:00:00,4498.02,2026-05-29 07:00:00,,,,False,4423.76,4459.2,4516.56,4366.4,4516.56,4366.4,False,4516.56,4366.4,,,,L,4516.56,4489.13,-5.08,PD_FILL_FAIL,,,,,,SELL,,,,,-5.49,0.6,PNL_DIFF_SAME_BUCKET,4497.61,2026-05-29 04:02:14,,4497.42,M1_S3_G,2026-05-29 04:02:12,,,,-0.76,PD Zone fill che,,-0.19,-0.19,-0.19,-0.19,SELL,,,,,,,,,534218844,,,LOOSE,1778.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.32,False,MISMATCH,177.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENTRY_TOO_FAR,4449.9375,2026-05-28 08:02:38,,4445.76,M1_S3_R,2026-05-28 08:00:00,,,,16.71,[tp 4451.42],,2.19,3.2,5.66,5.66,BUY,,,,,,,,,533174770,,,,,4433.86,11.9,2026-05-28 08:00:00,PD_FILL_FAIL,0.0,,,,,,,,,,,Adjacent same-sid order blocked,CANCEL,1779935460,4419.33,26.43,2026-05-28 08:31:00,,,,,,ท่าที่ 3 DM SP 🟢 BUY — Marubozu,,,,,,,,,,,,,,,,,,,M1,31.0,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENTRY_TOO_FAR,4445.837500000001,2026-05-28 08:30:52,,4444.39,M1_S3_G,2026-05-28 08:24:45,,,,5.79,[sl 4444.43],,2.56,3.15,0.04,0.04,BUY,,,,,,,,,533185354,,,,,4424.55,19.84,2026-05-28 08:36:00,PD_FILL_FAIL,11.25,,,,,,,,,,,Adjacent same-sid order blocked,CANCEL,1779935460,4419.33,25.06,2026-05-28 08:31:00,,,,,,ท่าที่ 3 DM SP 🟢 BUY — Marubozu,,,,,,,,,,,,,,,,,,,M1,6.25,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENTRY_TOO_FAR,4444.702499999999,2026-05-28 09:09:22,,4446.04,M15_S3_G,2026-05-28 09:03:21,,,,-5.35,[sl 4443.58],,2.03,-2.46,-2.46,-2.46,BUY,,,,,,,,,533204662,,,,,4409.23,36.81,2026-05-28 08:58:00,SL,5.35,,,,,,,,,,,Adjacent same-sid order blocked,CANCEL,1779935460,4419.33,26.71,2026-05-28 08:31:00,,,,,,ท่าที่ 3 DM SP 🟢 BUY — Marubozu,,,,,,,,,,,,,,,,,,,M1,32.35,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIVE_SIGNAL_PD_CLOSED_NO_REPLAY:TIME_TOO_FAR+ENTRY_TOO_FAR,4408.29,2026-05-28 10:03:34,,4408.04,M1_S3_G_DOJI,2026-05-28 10:03:33,,,,-1.0,PD Zone fill che,,-0.25,-0.25,-0.25,-0.25,SELL,,,,,,,,,533268294,,,,,4389.13,18.91,2026-05-28 15:00:00,SL,296.45,,,,,,,,,,,SL Guard blocked new LIMIT,CANCEL,1779940920,4394.44,13.6,2026-05-28 10:02:00,,,,,,ท่าที่ 3 DM SP 🔴 SELL — Marubozu,,,,,,,2,"M1,M5,M15",group,1779933600,4455.27,,,,,,,,M1,1.55,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIVE_SIGNAL_PD_CLOSED_NO_REPLAY:TIME_TOO_FAR+ENTRY_TOO_FAR,4403.61,2026-05-28 10:15:14,,4404.17,M5_S3_G,2026-05-28 10:15:09,,,,2.24,PD Zone fill che,,0.56,0.56,0.56,0.56,SELL,,,,,,,,,533281664,,,,,4389.13,15.04,2026-05-28 15:00:00,SL,284.85,,,,,,,,,,,Sweep Filter scan block,CANCEL,1779941700,4394.44,9.73,2026-05-28 10:15:00,,,,,,ท่าที่ 3 DM SP 🔴 SELL [C1:R_DOJI],,,,,,,,,,,,210.0,360,4448.91,SWEEP_LOW,M15,07:45 28-May-2026,1779929100,M15,0.15,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIVE_SIGNAL_PD_CLOSED_NO_REPLAY:TIME_TOO_FAR+ENTRY_TOO_FAR,4397.58,2026-05-28 10:56:39,,4396.38,M1_S3_G,2026-05-28 10:56:34,,,,-4.8,PD Zone fill che,,-1.2,-1.2,-1.2,-1.2,SELL,,,,,,,,,533310281,,,,,4389.13,7.25,2026-05-28 15:00:00,SL,243.43,,,,,,,,,,,SL Guard blocked new LIMIT,CANCEL,1779945180,4379.31,17.07,2026-05-28 11:13:00,,,,,,ท่าที่ 3 DM SP 🔴 SELL [C1:R],,,,,,,2,"M1,M5,M15",group,1779933600,4455.27,,,,,,,,M1,16.43,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIVE_SIGNAL_PD_CLOSED_NO_REPLAY:TIME_TOO_FAR+ENTRY_TOO_FAR,4396.56,2026-05-28 11:00:34,,4396.15,M1_S3_G,2026-05-28 11:00:31,,,,-1.6400000000000001,PD Zone fill che,,-0.41,-0.41,-0.41,-0.41,SELL,,,,,,,,,533313173,,,,,4389.13,7.02,2026-05-28 15:00:00,SL,239.48,,,,,,,,,,,SL Guard blocked new LIMIT,CANCEL,1779945180,4379.31,16.84,2026-05-28 11:13:00,,,,,,ท่าที่ 3 DM SP 🔴 SELL [C1:R],,,,,,,2,"M1,M5,M15",group,1779933600,4455.27,,,,,,,,M1,12.48,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIVE_SIGNAL_PD_CLOSED_NO_REPLAY:ENTRY_TOO_FAR,4374.85,2026-05-28 12:44:54,,4374.87,M15_S3_G,2026-05-28 12:44:52,,,,0.08,PD Zone fill che,,0.02,0.02,0.02,0.02,SELL,,,,,,,,,533400791,,,,,4389.13,14.26,2026-05-28 15:00:00,SL,135.13,,,,,,,,,,,SL Guard blocked new LIMIT,CANCEL,1779951360,4393.02,18.15,2026-05-28 12:56:00,,,,,,ท่าที่ 3 DM SP 🔴 SELL — Marubozu,,,,,,,2,"M1,M5,M15",group,1779933600,4455.27,,,,,,,,M1,11.13,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENTRY_TOO_FAR,4373.14,2026-05-28 13:21:13,,4373.3,M1_S3_R,2026-05-28 13:11:16,,,,0.64,[sl 4373.14],,0.16,0.16,0.16,0.16,SELL,,,,,,,,,533427059,,,,,4389.13,15.83,2026-05-28 15:00:00,SL,108.73,,,,,,,,,,,SL Guard blocked new LIMIT,CANCEL,1779952500,4376.29,2.99,2026-05-28 13:15:00,,,,,,ท่าที่ 3 DM SP 🔴 SELL [C1:R],,,,,,,2,"M1,M5,M15",group,1779933600,4455.27,,,,,,,,M1,3.73,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENTRY_TOO_FAR,4382.83,2026-05-28 14:57:20,,4383.33,M1_S3_G,2026-05-28 14:52:45,,,,2.0,[sl 4382.83],,0.5,0.5,0.5,0.5,SELL,,,,,,,,,533508701,,,,,4389.13,5.8,2026-05-28 15:00:00,SL,7.25,,,,,,,,,,,SL Guard blocked new LIMIT,CANCEL,1779958020,4388.68,5.35,2026-05-28 14:47:00,,,,,,ท่าที่ 3 DM SP 🔴 SELL [C1:G],,,,,,,2,"M1,M5,M15",group,1779933600,4455.27,,,,,,,,M1,5.75,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REPLAY_PD_REJECTED:NEAREST_ALREADY_MATCHED_OR_GREEDY,4388.739999999999,2026-05-28 16:06:05,,4389.22,M5_S3_G_DOJI,2026-05-28 16:00:15,,,,1.92,[sl 4389.36],,2.34,-0.14,-0.14,-0.14,SELL,,,,,,,,,533560518,,,,,4389.13,0.09,2026-05-28 15:00:00,SL,60.25,,,,,,,,,,,PD Fibo Plus round1 fail,PD_FAIL,1779962100,4390.01,0.79,2026-05-28 15:55:00,,,,,,ท่าที่ 3 DM SP 🔴 SELL — Marubozu,False,4387.93,4391.11,4396.27,4382.77,False,,,,,,,,,,,,,M5,5.25,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENTRY_TOO_FAR,4390.655,2026-05-28 16:30:59,,4393.28,M1_S3_G_DOJI,2026-05-28 16:14:51,,,,10.5,[sl 4390.70],,2.25,3.09,2.58,2.58,SELL,,,,,,,,,533577240,,,,,4399.66,6.38,2026-05-28 17:25:00,TP,70.15,,,,,,,,,,,Sweep Filter scan block,CANCEL,1779963060,4388.98,4.3,2026-05-28 16:11:00,,,,,,ท่าที่ 3 DM SP 🔴 SELL — Marubozu,,,,,,,,,,,,13.0,60,4386.3,SWEEP_LOW,M1,16:58 28-May-2026,1779962280,M1,3.85,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REPLAY_PD_REJECTED:ENTRY_TOO_FAR,4388.63,2026-05-28 17:15:05,,4390.05,M5_S3_G,2026-05-28 17:01:55,,,,5.680000000000001,[sl 4389.78],,2.08,3.06,0.27,0.27,SELL,,,,,,,,,533607731,,,,,4399.66,9.61,2026-05-28 17:25:00,TP,23.08,,,,,,,,,,,PD Fibo Plus round1 fail,PD_FAIL,1779966000,4386.97,3.08,2026-05-28 17:00:00,,,,,,ท่าที่ 3 DM SP 🔴 SELL [C1:G],False,4404.17,4427.51,4465.28,4366.4,False,,,,,,,,,,,,,H1,1.92,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENTRY_TOO_FAR,4397.61,2026-05-28 17:21:50,,4393.62,M1_S3_R,2026-05-28 17:21:04,,,,-15.96,[sl 4397.61],,-3.99,-3.99,-3.99,-3.99,SELL,,,,,,,,,533594816,,,,,4399.66,6.04,2026-05-28 17:25:00,TP,3.93,,,,,,,,,,,SL Guard blocked new LIMIT,CANCEL,1779967200,4399.47,5.85,2026-05-28 17:20:00,,,,,,ท่าที่ 3 DM SP 🔴 SELL — Marubozu,,,,,,,2,"M1,M5,M15",group,1779933600,4455.27,,,,,,,,M1,1.07,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENTRY_TOO_FAR,4398.11,2026-05-28 18:08:37,,4394.65,M1_S3_R_DOJI,2026-05-28 18:03:37,,,,-13.84,[sl 4398.11],,-3.46,-3.46,-3.46,-3.46,SELL,,,,,,,,,533650339,,,,,4399.66,5.01,2026-05-28 17:25:00,TP,38.62,,,,,,,,,,,SL Guard blocked new LIMIT,CANCEL,1779970020,4388.77,5.88,2026-05-28 18:07:00,,,,,,ท่าที่ 3 DM SP 🔴 SELL [C1:R],,,,,,,2,"M1,M5,M15",group,1779933600,4455.27,,,,,,,,M1,3.38,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEAREST_ALREADY_MATCHED_OR_GREEDY,4393.6975,2026-05-28 18:45:30,,4399.73,M5_S3_R_DOJI,2026-05-28 18:28:33,,,,24.130000000000003,[tp 4387.27],,2.13,3.1,6.44,12.46,SELL,,,,,,,,,533666849,,,,,4399.66,0.07,2026-05-28 17:25:00,TP,63.55,,,,,,,,,,,SL Guard blocked new LIMIT,CANCEL,1779971460,4385.5,14.23,2026-05-28 18:31:00,,,,,,ท่าที่ 3 DM SP 🔴 SELL — Marubozu,,,,,,,2,"M1,M5,M15",group,1779933600,4455.27,,,,,,,,M1,2.45,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIVE_SIGNAL_PD_CLOSED_NO_REPLAY:ENTRY_TOO_FAR,4384.88,2026-05-28 18:55:14,,4385.08,M1_S3_R,2026-05-28 18:55:09,,,,0.8,PD Zone fill che,,0.2,0.2,0.2,0.2,SELL,,,,,,,,,533687552,,,,,4399.66,14.58,2026-05-28 17:25:00,TP,90.15,,,,,,,,,,,SL Guard blocked new LIMIT,CANCEL,1779972540,4384.25,0.83,2026-05-28 18:49:00,,,,,,ท่าที่ 3 DM SP 🔴 SELL [C1:R_DOJI],,,,,,,2,"M1,M5,M15",group,1779933600,4455.27,,,,,,,,M1,6.15,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIVE_SIGNAL_PD_CLOSED_NO_REPLAY:ENTRY_TOO_FAR,4389.17,2026-05-28 19:16:09,,4386.28,M1_S3_G,2026-05-28 19:12:14,,,,-11.56,PD Zone fill rou,,-2.89,-2.89,-2.89,-2.89,SELL,,,,,,,,,533711048,,,,,4426.88,40.6,2026-05-28 20:45:00,SL,92.77,,,,,,,,,,,SL Guard blocked new LIMIT,CANCEL,1779974100,4391.54,5.26,2026-05-28 19:15:00,,,,,,ท่าที่ 3 DM SP 🔴 SELL [C1:G],,,,,,,2,"M1,M5,M15",group,1779933600,4455.27,,,,,,,,M1,2.77,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENTRY_TOO_FAR,4385.259999999999,2026-05-28 19:30:38,,4388.9,M1_S3_R,2026-05-28 19:25:58,,,,14.56,[tp 4384.23],,2.22,3.0,4.67,4.67,SELL,,,,,,,,,533716889,,,,,4426.88,37.98,2026-05-28 20:45:00,SL,79.03,,,,,,,,,,,Sweep Filter scan block,CANCEL,1779974400,4388.74,0.16,2026-05-28 19:20:00,,,,,,ท่าที่ 3 DM SP 🔴 SELL [C1:R],,,,,,,,,,,,1.0,60,4388.68,SWEEP_LOW,M1,20:19 28-May-2026,1779974340,M1,5.97,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENTRY_TOO_FAR,4386.055,2026-05-28 19:44:22,,4389.63,M1_S3_G,2026-05-28 19:37:33,,,,14.3,[tp 4385.56],,2.09,4.07,4.07,4.07,SELL,,,,,,,,,533715819,,,,,4426.88,37.25,2026-05-28 20:45:00,SL,67.45,,,,,,,,,,,Sweep Filter scan block,CANCEL,1779974400,4388.74,0.89,2026-05-28 19:20:00,,,,,,ท่าที่ 3 DM SP 🔴 SELL [C1:R],,,,,,,,,,,,1.0,60,4388.68,SWEEP_LOW,M1,20:19 28-May-2026,1779974340,M1,17.55,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REPLAY_PD_REJECTED:LIVE_SIGNAL_PD_CLOSED_NO_REPLAY:NEAREST_ALREADY_MATCHED_OR_GREEDY,4389.88,2026-05-28 20:10:19,,4390.43,M1_S3_R,2026-05-28 20:10:16,,,,-2.2,PD Zone fill che,,-0.55,-0.55,-0.55,-0.55,BUY,,,,,,,,,533745591,,,,,4393.64,3.21,2026-05-28 19:00:00,SL_GUARD_GROUP,70.27,,,,,,,,,,,PD Fibo Plus round1 fail,PD_FAIL,1779977100,4430.37,39.94,2026-05-28 20:05:00,,,,,,ท่าที่ 3 DM SP 🟢 BUY [C1:G],True,4393.9,4397.13,4402.35,4388.68,True,,,,,,,,,,,,,M1,5.27,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENTRY_TOO_FAR,4387.5075,2026-05-28 20:20:42,,4391.55,M1_S3_G,2026-05-28 20:16:10,,,,16.17,[tp 4386.29],,2.54,3.11,5.26,5.26,SELL,,,,,,,,,533751960,,,,,4426.88,35.33,2026-05-28 20:45:00,SL,28.83,,,,,,,,,,,SL Guard blocked new LIMIT,CANCEL,1779978540,4429.53,37.98,2026-05-28 20:29:00,,,,,,ท่าที่ 3 DM SP 🔴 SELL — Marubozu,,,,,,,2,"M1,M5,M15",group,1779933600,4455.27,,,,,,,,M1,12.83,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIVE_SIGNAL_PD_CLOSED_NO_REPLAY:NEAREST_ALREADY_MATCHED_OR_GREEDY,4391.62,2026-05-28 20:34:09,,4392.73,M1_S3_R,2026-05-28 20:34:06,,,,-4.44,PD Zone fill che,,-1.11,-1.11,-1.11,-1.11,BUY,,,,,,,,,533768413,,,,,4393.64,0.91,2026-05-28 19:00:00,SL_GUARD_GROUP,94.1,,,,,,,,,,,Sweep Filter scan block,CANCEL,1779980400,4428.63,35.9,2026-05-28 21:00:00,,,,,,ท่าที่ 3 DM SP 🟢 BUY — Marubozu,,,,,,,,,,,,75.0,360,4404.2,SWEEP_HIGH,M15,20:45 28-May-2026,1779975900,M15,25.9,,,LIVE_ONLY,
